EventId,EventTemplate,Occurrences,idf
b15bd2b1,lr:00107b9c cr:880224e4 xer:20000002 ctr:0013c18c,1,1.0
bad2dd3b,external input interrupt (unit=0x03 bit=0x01): tree header with no target waiting,1,1.0
550d8f17,0:08fb85d0 1:0feea620 2:1eeeeeee 3:00001620,1,1.0
d352b5e5,4:000007a8 5:0903ce20 6:000084ae 7:00008486,1,1.0
df856f8a,<*> 9:ffffffff 10:00000000 11:00000000,5,0.97586697225747
8fc268e9,16:000018e3 17:000000f5 18:000002c4 19:001f7a58,1,1.0
566a741f,20:001f7a4c 21:00084840 22:002570b0 23:00008484,1,1.0
40f5b00d,24:00000000 25:00000008 <*> <*>,7,0.9695475095069448
d53d1566,28:089af7b0 29:0026e740 30:00997ee0 31:00997e70,1,1.0
a9afd3ca,<*> <*> 2:1eeeeeee 3:00000004,2,0.9910932175039976
e43245b2,8:002349c0 9:00230000 10:00236000 11:00236a50,1,1.0
cf8c90ea,16:090337e8 17:09036418 18:0971de18 19:0971e638,1,1.0
d68d65cd,20:0971cdf8 21:000000f4 22:58000003 23:00000080,1,1.0
657b32c9,24:00293808 25:002cf5e0 26:0030b3b8 27:00274fb0,1,1.0
6e4ab4f6,28:00270000 29:00272b10 30:008c7560 31:001fd2f8,1,1.0
e177c02d,lr:0013dd88 cr:84444422 xer:20000002 ctr:001bf7fc,1,1.0
ddadfba3,12:28082202 13:1eeeeeee 14:00000020 15:002b09e0,1,1.0
d5ff3b63,16:00000bb8 17:00000bb8 18:002b09b0 19:094c4df0,1,1.0
f1d632cb,20:1feaa680 21:1feaa748 22:094c4de8 23:0022a210,1,1.0
81c7e40b,lr:001280b0 cr:80002442 xer:00000002 ctr:0000fdc2,1,1.0
528fdcdf,power module status fault detected on node card. status registers are: <*>,4,0.9798719986289699
0021b7cb,0:000000a0 1:0feea250 2:1eeeeeee 3:00000020,1,1.0
cd292bdb,4:00000000 5:00b5d6c0 6:00000010 7:00b5d6a0,1,1.0
53987834,8:00000080 9:00000040 10:fff9cf14 11:00000060,1,1.0
4821149b,24:00000000 25:0feea3c0 26:00000002 27:00212b50,1,1.0
a9f4511d,28:00211a50 29:00000000 30:0feea3c0 31:00b5d6b0,1,1.0
218704a1,24:000c2d90 <*> 26:fffffff4 27:00055950,4,0.9798719986289699
2daa1beb,28:000c8818 29:00070000 30:000c9cd0 31:000c94a8,4,0.9798719986289699
5a55651d,4:18429ff0 5:0c287f40 6:1a3a4000 7:00001800,1,1.0
7d8adcd5,8:1a3a4c00 9:0000cc00 10:0c294b40 11:00001980,1,1.0
a8d6ac43,16:1a3a4f10 17:1842a5d0 18:0c294c30 19:0c294b30,1,1.0
84df5b05,0:0036d808 1:0fee8af0 2:1eeeeeee 3:006c20d0,1,1.0
f71779ca,4:00007ef4 5:b1144000 6:0ae73210 7:0947d370,1,1.0
44f97bbe,8:0af7d898 9:001fbd00 10:0ae73210 11:00000000,1,1.0
3765aad9,<*> 13:1eeeeeee <*> 15:00000065,2,0.9910932175039976
60783ecf,16:094fd380 17:0947d370 18:b1144000 19:00013444,1,1.0
6f2c7dbc,20:0adf3200 21:0917d310 22:091fd320 23:0fee8c80,1,1.0
28c6609f,28:00000000 29:09faec80 30:0001fbd0 31:09faecd0,1,1.0
31953b49,lr:0036d808 cr:48424248 xer:00000002 ctr:0036d05c,1,1.0
d4b69dd5,0:00174114 1:0fee9320 2:1eeeeeee 3:0fee93a0,1,1.0
dd81ee0b,4:01a86cd4 5:000000af 6:0fee93b0 7:01a86cdc,1,1.0
bf17cb9e,8:00000014 9:000002c4 10:00000114 11:00102d20,1,1.0
e232bf68,20:00020000 21:00000000 22:00000002 23:006bf5b8,1,1.0
96179ff1,24:00001a3b 25:0000000b 26:00000000 27:00000000,1,1.0
8fbd8d30,28:00005651 29:0fee97f8 30:0fee94f0 31:074ac9e4,1,1.0
e320e888,lr:00174114 cr:84004244 xer:00000002 ctr:00102d20,1,1.0
cf61f1dd,0:800006a7 1:0feea300 2:1eeeeeee 3:0bdfa920,1,1.0
f4308f98,4:0bde3578 5:0001b588 6:00003540 7:800006a7,1,1.0
162c9e4d,8:00000001 9:0bde0038 10:03a92320 11:03a92f70,1,1.0
b52ac238,16:0422afa0 17:03e5efa0 18:03a92fa0 19:00000006,1,1.0
06378198,20:00000001 21:00000015 22:039f2328 23:039f2324,1,1.0
17471693,24:0bdf73e0 25:089ed1fc 26:00228ed0 27:00000008,1,1.0
89fc814f,28:00000006 29:00000004 30:00000001 31:039f2320,1,1.0
99b36ba0,0:00010500 1:0feea460 2:1eeeeeee 3:0feea488,1,1.0
12324bdc,4:0feea490 5:0feea498 6:00400000 7:09a0ef90,1,1.0
0144ba95,<*> 9:00000000 10:00000000 <*>,2,0.9910932175039976
e5c7c97f,12:00000053 13:1eeeeeee 14:09a35090 15:000015c0,1,1.0
b810d909,16:00000570 17:097c6f64 18:00000024 19:00000024,1,1.0
bcc3ba16,20:097c6b08 21:00000009 22:097a4ad0 23:00000004,1,1.0
113f564b,24:097c6b0c 25:00000001 26:00000117 27:00000000,1,1.0
efb914b7,28:017ffcd0 29:00257080 30:017ffc60 31:00f83ea0,1,1.0
c69917c2,<*> <*> xer:20000002 ctr:00113b58,2,0.9910932175039976
8947055e,0:001470b8 1:0fea03b0 2:1eeeeeee 3:05cdb3e0,1,1.0
bec2b86f,4:01cdb4e0 5:01cdadc0 6:0a013960 7:05cdb3d0,1,1.0
8ecd249a,8:05ce2cd0 9:00000000 10:0033ba1c 11:0014704c,1,1.0
af432cf5,12:0fea04c8 13:1eeeeeee 14:05cdb550 15:01cdb5c0,1,1.0
d4d9f22e,<*> <*> 18:00000010 19:00000000,2,0.9910932175039976
e42bd106,20:00000040 21:0fee0710 22:0fea8708 23:00005f00,1,1.0
fb161d14,24:0fee06fc 25:01cdb4e0 26:05cdb3e0 27:01cdadc0,1,1.0
a4e455ca,28:0fea0680 29:0a013cc0 30:0a013940 31:09d31300,1,1.0
71f30f78,lr:001470d4 cr:42404822 xer:20000002 ctr:0014704c,1,1.0
ba602b23,0:00000008 1:0feea530 2:1eeeeeee 3:0feea58c,1,1.0
51fca81c,4:09baae88 5:0000015e 6:01803f98 7:4c00080b,1,1.0
f6dccbb5,8:00000000 9:0a5b2910 10:0feea610 11:0000000c,1,1.0
878ace15,12:80404824 13:1eeeeeee 14:0feea610 15:0017b3a0,1,1.0
94a7f120,16:0017b5e8 17:0017b030 18:0017afcc 19:0feea640,1,1.0
ed993742,20:00000000 21:000020d0 22:00000008 23:00000003,1,1.0
d2effa91,24:01803f98 25:0a4bac80 26:00000008 27:00000002,1,1.0
5db863a1,28:0feea610 29:00000003 30:0000015e 31:0000015e,1,1.0
49549cfd,lr:0017df64 cr:40402824 xer:20000002 ctr:000000d6,1,1.0
249f85d3,0:00000010 <*> 2:1eeeeeee 3:00000050,9,0.9646457533824424
5141e4b6,4:ffffffe0 <*> <*> 7:00000018,6,0.972480770709232
cc160b7a,12:010afb78 13:1eeeeeee 14:00000661 15:0fee1444,1,1.0
76f50d45,16:000000a9 17:000000de 18:000000df 19:0fea0710,1,1.0
4c876895,20:00000068 21:0fee0710 22:0900c3f0 23:00fdcff0,1,1.0
8f156bff,24:0153e2f0 25:0033b2a0 26:010afa30 27:090a1df0,1,1.0
8345d552,<*> <*> 30:00000008 31:00378d10,3,0.9847737547534723
621a39f5,<*> <*> xer:20000002 ctr:00148f9c,4,0.9798719986289699
c500887a,0:00002fff 1:1fea89f0 2:1eeeeeee 3:0851f718,1,1.0
bc5467ca,4:01321ca8 5:00000078 6:00000004 7:00000080,1,1.0
4fe44e3a,8:00000000 9:000017f8 10:0131f690 11:00000014,1,1.0
7d327153,12:000025f8 13:1eeeeeee 14:05b1f6a0 15:02a00078,1,1.0
887dba4c,16:0028e750 17:1fea9d00 18:00c80230 19:00180000,1,1.0
8ffde224,20:00000030 21:1fea9bfc 22:00000080 23:00001800,1,1.0
463ccfa9,24:00000000 25:fffffff8 26:00000080 27:00003000,1,1.0
938cb51c,28:00312c00 29:00000010 30:1fea9bd4 31:1fea9c40,1,1.0
f6d75d20,lr:00132230 cr:44202424 xer:20000002 ctr:00000003,1,1.0
325faaa6,4:00000000 5:01306b40 6:0906e590 7:0fea0550,1,1.0
3ac5dbe5,12:01306c00 13:1eeeeeee 14:00002bdb 15:0fee119c,1,1.0
1466b36c,16:00000087 17:0000009f 18:000000a0 19:0fea0710,1,1.0
9c3bebce,20:00000124 21:0fee0710 22:09047070 23:011e1bf0,1,1.0
eef5c166,24:01505b70 25:0033b2a0 26:01306a70 27:09084df0,1,1.0
6161b5ad,0:00002e67 1:0feea5b0 2:1eeeeeee 3:09f940d0,1,1.0
1a06c3fa,4:00001a90 5:0002e670 6:0000020c 7:08e78ea0,1,1.0
01a1d483,16:000000dc 17:08ea7660 18:000006a1 19:00000024,1,1.0
fd882fb4,20:00000024 21:00000009 22:00dfc898 23:08e7c7f0,1,1.0
3aae9bae,24:0feea5f7 25:00003950 26:002570b0 27:00000083,1,1.0
9910491b,28:00000000 29:00d842b0 30:00ddab50 31:0026e740,1,1.0
faf94188,12:48402842 13:1eeeeeee 14:0000eb2c 15:001f6858,1,1.0
c6764b2d,16:0feea9fc 17:001f6854 18:001f6850 19:0feea9b8,1,1.0
a6062209,20:001f684c 21:00000003 22:0feea9fc 23:001f65d8,1,1.0
d9d49869,0:00378c80 1:0fea0570 2:1eeeeeee <*>,2,0.9910932175039976
25866880,4:00378d18 5:014a87f8 6:09048d10 7:00000005,1,1.0
bcb4e72b,8:014a8a58 9:014a8990 10:014a88c8 11:0180e4a0,1,1.0
2dd089af,12:001fdc08 13:1eeeeeee 14:000167b5 15:0fee0a44,1,1.0
563c4559,<*> 17:00000031 18:00000032 <*>,2,0.9910932175039976
0063b00a,20:000002a6 21:0fee0710 22:08f6a570 23:014a7df0,1,1.0
d5f70ff1,24:0180c6f0 25:0033b2a0 26:0180e430 27:09048e30,1,1.0
d4bfbc16,28:014a87b0 29:08f6a570 30:08f806f0 31:09048cf0,1,1.0
ea317029,4:00378cc8 5:011e9428 6:09094510 7:00000003,1,1.0
d62fe134,8:011e9688 9:011e95c0 10:011e94f8 11:00148f9c,1,1.0
0ea699ee,12:011e88c0 13:1eeeeeee 14:00019cfe 15:0fee0f1c,1,1.0
442ca617,16:00000067 17:000000bd 18:000000be 19:0fea0710,1,1.0
b5b6d5bb,20:00000151 21:0fee0710 22:09058630 23:011e80b0,1,1.0
78f29b9e,24:014f4730 25:0033b2a0 26:0127ef70 27:090945f0,1,1.0
216afcc7,28:011e9430 29:09058630 30:09088df0 31:090944f0,1,1.0
a5e08512,12:0134d370 13:1eeeeeee 14:00003c8a 15:0fee0a30,1,1.0
628f82ad,16:00000028 17:000000e4 18:000000e5 19:0fea0710,1,1.0
ba747bb9,20:00000052 21:0fee0710 22:ffffffff 23:0134d230,1,1.0
c5a9d649,24:00f9c330 25:0033b2a0 26:00f9a930 27:09066b70,1,1.0
1f0f70bf,pro,1,1.0
a9c449d4,program,1,1.0
be2796b8,4:00000003 5:000c8590 6:000c8580 7:000c9478,1,1.0
79f5c947,8:000c9478 9:000002f0 10:000d0000 11:000d0078,1,1.0
b849b373,12:00000000 13:00000000 14:00000000 15:00000000,1,1.0
6f7a9bf8,24:000c87b0 25:00000006 26:000c65b0 27:000c9cd0,1,1.0
06ea9bff,<*> 29:00000000 30:00000000 <*>,3,0.9847737547534723
1f1a37d8,lr:0000ebe4 cr:20000000 xer:20000002 ctr:00009ae0,1,1.0
736234a7,24:1fefff50 25:00000028 26:1fefff70 27:004ad960,1,1.0
58971ac9,28:30008760 29:00000000 30:1fefff70 31:10c4d4a0,1,1.0
b481407e,lr:00226870 cr:40000022 xer:20000002 ctr:0022eaa0,1,1.0
cf2ca6c9,4:00021108 5:00021274 6:000000b8 <*>,7,0.9695475095069448
c5e72ce3,20:00000010 21:00000000 22:00000000 23:00729340,1,1.0
e27f195c,lr:0000a2f0 <*> xer:20000002 <*>,7,0.9695475095069448
c1e73f4d,0x74000000 0x4cc63182,1,1.0
1f753421,0x48000dd1 0x83a10014,1,1.0
430558ab,0x80010024 0x38210020,1,1.0
802db693,4:00000001 5:002582cc 6:00000000 7:00089464,1,1.0
8b2bd645,8:00089464 9:0002014e 10:00090000 11:00090064,1,1.0
781680ed,24:00000000 25:00000000 <*> <*>,2,0.9910932175039976
99a9ec28,lr:0001e620 cr:200044e2 xer:00000002 ctr:002582cc,1,1.0
7667f2e8,0:000196bd 1:0fea05f0 2:1eeeeeee 3:09088f00,1,1.0
662d52d5,4:00000000 5:09052a80 6:09092f40 7:0033c9a0,1,1.0
e8d8712e,4:09328910 5:0000001c 6:09328948 7:00000020,1,1.0
d3b64c8b,8:ffffffc0 9:ffffffe0 10:00017929 11:00000000,1,1.0
0a4f7d23,12:010afa50 13:1eeeeeee 14:0000bf5c 15:0fee17b8,1,1.0
27e91eeb,12:01007dd0 13:1eeeeeee 14:0000beca 15:0fee1394,1,1.0
960f04d8,16:000000d6 17:000000e9 18:000000ea 19:0fea0700,1,1.0
389d2060,16:000000a2 17:000000a2 18:000000a3 19:0fea0700,1,1.0
85eff419,20:000000bc 21:0fee0700 22:09052a80 23:010af8c0,1,1.0
6f62fb8f,20:00000082 21:0fee0700 22:0fea86f8 23:000011f0,1,1.0
2a81363b,24:013f3340 25:0033c9a0 26:bff341a9 27:09092f40,1,1.0
f8fde783,24:0fee06ec 25:0000003f 26:00270000 27:00e5d280,1,1.0
9a5de1f6,28:010b1600 29:09052a80 30:09088f00 31:000865b0,1,1.0
fddf42d7,28:00270000 29:0026f530 30:002735f8 31:000c65b0,1,1.0
c0bd50c8,lr:00142020 cr:86404828 xer:20000002 ctr:00149f64,1,1.0
951da6f1,16:0feeaa04 17:001f7834 18:008c30e0 19:00000000,1,1.0
137eaa93,20:001f7926 21:00887540 22:008868a0 23:4c000405,1,1.0
8891c2bb,16:0a92fef8 17:0a9362e8 18:0eac76d8 19:0eac2888,1,1.0
e3434e1e,20:0eaca548 21:000003e2 22:0eac8640 23:0eac0980,1,1.0
5815e02c,symbol................13,1,1.0
5f9cae85,mask..................0x04,1,1.0
d26a57de,12:44804242 13:1eeeeeee 14:00000840 15:000007e0,1,1.0
7d56d0eb,16:02e039ac 17:00004200 18:002d6690 19:00000000,1,1.0
eb843fb5,20:000007e0 21:03636b88 22:00000865 23:0fee9250,1,1.0
a33ec5f2,<*> 1:0fee8a20 2:1eeeeeee <*>,2,0.9910932175039976
2f301400,4:00b7d6a0 5:00bb24e0 6:00b476a0 7:00bb24e0,1,1.0
0d77aafc,8:00ba16e0 9:017939c0 10:0160b2c0 11:0178f7c0,1,1.0
209a40e7,12:017873c0 13:1eeeeeee 14:00000001 15:00018c00,1,1.0
dc30c061,16:00000060 17:00b7e6c0 18:00bb3500 19:fffffff0,1,1.0
3492edaf,20:ffffffe0 21:ffffffd0 22:00000060 23:00000050,2,0.9910932175039976
1598551d,24:00000040 25:00000030 26:00000020 27:00000010,2,0.9910932175039976
d2805d5e,28:00bb36e0 29:0178b5c0 30:017831c0 31:0177efc0,1,1.0
da59e9be,lr:0020c788 cr:42282224 xer:00000002 ctr:00000005,1,1.0
05588c1a,"Error getting detailed hw info for node, caught java.io.IOException: Problems with the chip, clear all resets",1,1.0
1c6b0b26,"Error getting detailed hw info for node, caught java.io.IOException: Problems with the chip, could not <*> <*> <*>",35,0.9365076992684123
4d8a4a02,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. The 1.5 volt rail is OK.,227,0.895960740901778
74c1ba44,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. THE 2.5 VOLT RAIL IS NOT OK. THE 1.5 VOLT RAIL IS NOT OK.,49,0.9292915067648846
837c00db,Node card status: no ALERTs are active. Clock Mode is Low. Clock Select is Midplane. Phy JTAG Reset is asserted. ASIC JTAG Reset is not asserted. Temperature Mask is not active. No temperature error. Temperature Limit Error Latch is clear. PGOOD IS NOT ASSERTED. PGOOD ERROR LATCH IS ACTIVE. MPGOOD IS NOT OK. MPGOOD ERROR LATCH IS ACTIVE. The 2.5 volt rail is OK. THE 1.5 VOLT RAIL IS NOT OK.,3,0.9847737547534723
4f2fdb0f,12:300036e0 13:1eeeeeee 14:00000002 15:00807c04,1,1.0
5a6a4148,16:00807c00 17:00807c08 18:00000010 19:fffffffc,1,1.0
8e8a30c2,20:010fd5bc 21:40000000 22:1fe888d0 23:1fe888c0,1,1.0
1cf21ac8,lr:0000f588 cr:84002444 xer:00000002 ctr:000003d5,1,1.0
0af9d869,4:03a48c60 5:03a8db20 6:03a44220 7:03a8db20,1,1.0
caab7dc5,8:03a890e0 9:07a8db20 10:07349400 11:07a60520,1,1.0
dbb2df61,12:07a05920 13:1eeeeeee 14:00000005 15:00110400,1,1.0
ca3575e1,16:00000042 17:00000040 18:00000020 19:fffffff0,1,1.0
8378f58c,28:03a8e780 29:07a32f20 30:079d8320 31:079aad20,1,1.0
5aef5888,"Error sending packet on tree network, packet at address 00088480 is not aligned",5,0.97586697225747
996c9c62,data cache <*> parity error detected. attempting to correct,14006,0.8055020692011329
e60185c5,"ddr: redundant bit steering failed, sequencer timeout",1,1.0
91921645,0x93e1004c 0x3be00000,1,1.0
2b3b5715,0x281f003f 0x3d200002,1,1.0
78326f09,0x38c97bc8 0x4bfff870,1,1.0
15169415,4:001f7640 5:00300c80 6:00300c90 7:00300d60,1,1.0
4e852f14,8:00000010 9:00000002 10:00108e70 11:001e0000,1,1.0
6c8ac9ea,<*> 13:1eeeeeee 14:40000000 15:40000000,4,0.9798719986289699
33be5c1c,16:00000000 17:000047cc 18:00000000 19:1feaa7f0,1,1.0
b0967efe,20:011f7f20 21:001f7f00 22:1feaa540 23:1feaa530,1,1.0
abe0da21,24:00000008 25:021f845c 26:00000000 27:021f8380,1,1.0
bb6be048,lr:0013bc70 cr:84002044 xer:00000002 ctr:001427e4,1,1.0
6a2de688,ddrSize == 256*1024*1024 || ddrSize == 512*1024*1024,1,1.0
41b17f5a,rts assertion failed: `personality->version == BGLPERSONALITY_VERSION' in `void start()' at start.cc:131,2,0.9910932175039976
55b7e7e7,<*> 5:00055920 6:00055910 <*>,2,0.9910932175039976
1aa84285,8:00015630 9:0004c5a2 10:038f9e01 11:000093ad,1,1.0
59d6c0c7,12:000558b0 13:1eeeeeee 14:01d78220 15:000fffc0,1,1.0
b0afa4d2,<*> <*> 30:00040000 31:00040230,2,0.9910932175039976
3c12468f,<*> <*> xer:20000002 ctr:00009c70,2,0.9910932175039976
c277ab27,4:03f2f208 5:03f2ed90 6:03f2f268 7:03f2edf0,1,1.0
dad7e9bd,8:04d80980 9:04d80920 10:04d80e00 11:04d80da0,1,1.0
3eb6319f,12:04d80678 13:1eeeeeee 14:03f2ea80 15:03f2e600,1,1.0
9dffcbf7,16:000004e8 17:04d80918 18:04d80978 19:04d80d98,1,1.0
43a263ec,20:04d80df8 21:03f2e900 22:03f2ed20 23:03f2e8a0,1,1.0
220888a9,24:03f2ed80 25:00000006 26:03f2ea20 27:00000008,1,1.0
6db68e7c,28:0000000c 29:000000c0 30:03f2e5a0 31:1f7e9dd0,1,1.0
a2fc8e81,lr:00125fbc cr:44842484 xer:00000002 ctr:0000000c,1,1.0
12638dea,4:00000000 5:01003ec0 6:08f6c860 7:0fea0520,1,1.0
bfa07945,12:01003f80 13:1eeeeeee 14:00001415 15:0fee09e8,1,1.0
1d3cbe7b,16:00000026 17:0000008e 18:0000008f 19:0fea06f0,1,1.0
1ce7474b,20:00000040 21:0fee06f0 22:08f6c840 23:00f4eaf0,1,1.0
1d214d73,24:01003df0 25:003682a0 26:00f71030 27:08f7a800,1,1.0
6eb4d680,28:00f4ddf0 29:08f6c840 30:00000008 31:00f4eb80,1,1.0
d1b0249c,<*> cr:26404842 xer:00000002 <*>,2,0.9910932175039976
9380aabe,0:000000be 1:0bda6f60 2:1eeeeeee 3:0bf0005f,1,1.0
fadbed97,4:004791c4 5:00520000 6:00e6ee10 7:0061e5b0,1,1.0
98780059,8:000002f8 9:000000be 10:fff5f8f8 11:b1141000,1,1.0
ea1ea40b,16:00e6ee10 17:00e6e480 18:00000000 19:00005b46,1,1.0
389731a4,20:00e6f630 21:0cd67b50 22:03a182f0 23:000000f0,1,1.0
cf69e27d,24:00000000 25:0bda71a0 26:0cf13630 27:0bda71a8,1,1.0
294b21c4,28:00e6e8e0 29:00580000 30:000002d0 31:0bda71a0,1,1.0
8a3e40cb,lr:00466454 cr:28c44222 xer:00000002 ctr:004791c4,1,1.0
35a7784a,0:0016b348 1:0fee9f20 2:1eeeeeee 3:009f3360,1,1.0
eb4420d9,8:00000000 9:ffffffff 10:8c000005 11:00000002,1,1.0
5adc9778,12:0024710c 13:1eeeeeee 14:00000e38 15:00038e00,1,1.0
72656f0a,16:44000000 17:09593098 18:0a3f0308 19:009c2360,1,1.0
e09c7004,20:00000001 21:8c000005 22:00000001 23:0feea0a0,1,1.0
de04318a,28:00000040 29:0feea0f0 30:00000040 31:08dadf10,1,1.0
9d8cbcf3,0:003b6ea0 1:0fea0540 2:1eeeeeee 3:010ee8a0,1,1.0
d7f93b39,4:003b6f38 5:00ff1768 6:08ee7e30 7:00000005,1,1.0
b90cc327,8:00ff19c8 9:00ff1900 10:00ff1838 11:0014a8f4,1,1.0
23f79475,12:ffff3b5a 13:1eeeeeee 14:00004b6a 15:0fee0bf0,1,1.0
48665d27,16:00000040 17:000000ab 18:000000ac 19:0fea06f0,1,1.0
67205e21,20:0000002f 21:0fee06f0 22:08efcd90 23:00ff3120,1,1.0
0fe47d63,24:01103420 25:003682a0 26:010ee8a0 27:08ee7dd0,1,1.0
64981bcd,28:00ff1720 29:08efcd90 30:08efb550 31:08ee7e10,1,1.0
34b6f551,lr:0014aa3c cr:46404828 xer:20000002 ctr:0014a8f4,1,1.0
748b5f96,0:00192a24 1:0fe69fc0 2:1eeeeeee 3:00f88210,1,1.0
c0ed0abb,8:00800000 9:00000070 10:003c79c0 11:0b020000,1,1.0
233972bf,16:09a6dfe8 17:09bcc138 18:09f0b638 19:09f0d5a8,1,1.0
585874a5,20:09f0c498 21:0037b488 22:30000000 23:00000001,1,1.0
79d5ee27,28:003c79b0 29:09786d40 30:00270000 31:0016ae7c,1,1.0
e1040509,lr:00192ba8 cr:44404444 xer:20000002 ctr:0001fef0,1,1.0
a4ae766d,L3 major internal error,3,0.9847737547534723
e5727c85,4:000099c8 5:00000000 6:00009c70 7:00040000,1,1.0
d1d114a8,8:000099c8 9:00000000 10:00084fc0 11:00084fb0,1,1.0
1d39daae,12:00084fa0 13:1eeeeeee 14:1f0995a0 15:004c2450,1,1.0
8c6c9d9e,16:20202020 17:00587ae0 18:00000001 19:00000023,1,1.0
f57dd450,20:00000090 21:005561a0 22:00100000 23:00000004,1,1.0
1af429f7,24:005a8a10 25:00085e80 26:00010000 27:00000000,1,1.0
d66ec633,28:c2a385eb 29:c2a67df3 30:c2a9cc0d 31:c2ad4d2b,1,1.0
c7fdb105,0x93c10028 0x7c7e1b78,1,1.0
4242aac3,0x746f7275 0x73207265,1,1.0
d7822f5a,0x63656976 0x65722078,1,1.0
4d32abf5,0:00338570 1:0fea0390 2:1eeeeeee 3:027d6c20,1,1.0
2facc504,4:00338570 5:01cdf9e0 6:09ff3c70 7:00338560,1,1.0
74f4df95,8:ffffffc0 9:00000001 10:ffffffff 11:00146df4,1,1.0
4d7f4947,12:002580c0 13:1eeeeeee 14:00036f34 15:0fee0fbc,1,1.0
9dd0c1f6,16:0fea0390 17:00000115 18:00000010 19:0fea0710,1,1.0
23505225,20:00000070 21:0fee0710 22:09de9dd0 23:027d6c20,1,1.0
5405507a,24:01cdf820 25:01cde9e0 26:027d6500 27:00336700,1,1.0
2067365e,28:09f913d0 29:09ff3c50 30:09ff3cd0 31:09f91410,1,1.0
c0d0769f,lr:00146ef4 cr:4a404244 xer:20000002 ctr:00146df4,1,1.0
d6d6ed05,0:00002a58 1:0fee9ae0 2:1eeeeeee 3:00d58078,1,1.0
b6001bc3,4:8000054b 5:001d7050 6:00d3f6c0 7:001d0000,1,1.0
94f1a79d,8:43300000 9:001d8660 10:7ff310ca 11:001db728,1,1.0
6e74c97d,16:00000004 17:fffffff8 18:00000010 19:00000020,2,0.9910932175039976
d4569fd9,20:00000008 21:00000028 <*> <*>,2,0.9910932175039976
0d624774,24:00b10758 25:00b10378 26:00b101d0 27:00240000,1,1.0
ed513169,28:00b101a0 29:00230000 30:00000004 31:00aa3bd0,1,1.0
0fc7fa26,<*> cr:44002842 xer:20000002 <*>,2,0.9910932175039976
ed0daeee,"Error receiving packet on tree network, expecting type 57 instead of type 3 <*> <*> 00000002 00000000) <*> PSR1=00000000 PRXF=00000002 PIXF=00000007",6144,0.8236009447529622
fa651ba5,ddr: activating redundant bit steering for next allocation: rank=0 <*>,492,0.8790207235547985
cfac4950,0:0000001a 1:0fee9b20 2:1eeeeeee 3:0000001b,1,1.0
444d305d,4:00aa31f8 5:00000002 6:0000001b 7:00000004,1,1.0
810464c7,8:00000002 9:00000003 10:0000001a 11:00126890,1,1.0
368bc727,24:00000001 25:00b86730 26:00b86588 27:00240000,1,1.0
7cc56a8f,28:00b86558 29:00230000 30:00000001 31:00aa3f70,1,1.0
4202d727,lr:0010b414 cr:84002842 xer:20000002 ctr:00126890,1,1.0
a8d33fb6,0:3ff00000 1:0fee9af0 2:1eeeeeee 3:3ff00000,1,1.0
34f41208,4:00000000 5:3ffd8b18 6:e76566b9 7:3ffd8b18,1,1.0
976ba3d9,8:e76566b9 9:001d8640 10:7ffd8b18 11:001dbc40,1,1.0
17f65925,20:00000008 21:00000000 22:fffffff8 23:00000028,1,1.0
f7f09a7a,<*> <*> 26:00240000 27:00230000,2,0.9910932175039976
c1d8a785,28:00000002 29:00fa4710 30:00aa3490 31:00aa3f90,1,1.0
266a334a,0:00000cc8 1:1feaa2a0 2:1eeeeeee 3:0000018b,1,1.0
ecebf1f2,4:018bcb08 5:018b8b08 6:0150b738 7:018b0b38,1,1.0
3564f076,8:018bcb38 9:05755228 10:015011c0 11:0595b4a0,1,1.0
5d68aaa7,12:0596b4a0 13:1eeeeeee 14:0598b4a0 15:059841d8,1,1.0
d0fae8cd,16:00000000 17:00000001 18:029f78a8 19:05954e60,1,1.0
63b08068,20:059e4e60 21:014ecaf8 22:00009c40 23:002d8a78,1,1.0
7c4a4375,24:0556f1f0 25:02fa98ac 26:059d4e60 27:059c2158,1,1.0
ec9a283d,28:059ae8d8 29:0597db98 30:05964e60 31:05984e60,1,1.0
05491dd1,lr:0011a634 cr:24004428 xer:20000002 ctr:00000184,1,1.0
c329a797,0:0b45c0d0 1:0feea600 2:1eeeeeee 3:00004658,1,1.0
eabafa2d,4:00004808 5:0ae672c0 6:0006d240 7:00001b4a,1,1.0
8d77ae42,16:00002349 17:00000901 18:000008cb 19:00220150,1,1.0
dacd8e51,20:00220144 21:001cc130 22:00283360 23:0001cc13,1,1.0
8bf4a619,28:0b252b10 29:0029bdd0 30:00f6b300 31:00f6b290,1,1.0
48a6643d,0:0000001d 1:0fee9ac0 2:1eeeeeee 3:00aa6e30,1,1.0
